Entity,Day,"People vaccinated (cumulative, per hundred)"
Japan,2022-04-05,82.2685
Japan,2022-04-06,82.282196
Japan,2022-04-07,82.29372
Japan,2022-04-08,82.3028
Japan,2022-04-09,82.339714
Japan,2022-04-10,82.35192
Japan,2022-04-11,82.36162
Japan,2022-04-12,82.36623
Japan,2022-04-13,82.37051
Japan,2022-04-14,82.37454
Japan,2022-04-15,82.39103
Japan,2022-04-16,82.424644
Japan,2022-04-17,82.4397
Japan,2022-04-18,82.45051
Japan,2022-04-19,82.462326
Japan,2022-04-20,82.474106
Japan,2022-04-21,82.4849
Japan,2022-04-22,82.50557
Japan,2022-04-23,82.54885
Japan,2022-04-24,82.56454
Japan,2022-04-25,82.57628
Japan,2022-04-26,82.58851
Japan,2022-04-27,82.598915
Japan,2022-04-28,82.610954
Japan,2022-04-29,82.61443
Japan,2022-04-30,82.641174
Japan,2022-05-01,82.64713
Japan,2022-05-02,82.653
Japan,2022-05-03,82.65401
Japan,2022-05-04,82.65461
Japan,2022-05-05,82.65506
Japan,2022-05-06,82.66837
Japan,2022-05-07,82.69457
Japan,2022-05-08,82.70322
Japan,2022-05-09,82.71157
Japan,2022-05-10,82.72088
Japan,2022-05-11,82.728325
Japan,2022-05-12,82.73476
Japan,2022-05-13,82.74998
Japan,2022-05-14,82.7745
Japan,2022-05-15,82.781136
Japan,2022-05-16,82.78688
Japan,2022-05-17,82.79275
Japan,2022-05-18,82.79838
Japan,2022-05-19,82.80295
Japan,2022-05-20,82.81567
Japan,2022-05-21,82.83417
Japan,2022-05-22,82.83911
Japan,2022-05-23,82.84515
Japan,2022-05-24,82.85139
Japan,2022-05-25,82.85756
Japan,2022-05-26,82.862625
Japan,2022-05-27,82.87315
Japan,2022-05-28,82.88915
Japan,2022-05-29,82.8927
Japan,2022-05-30,82.896965
Japan,2022-05-31,82.90118
Japan,2022-06-01,82.90494
Japan,2022-06-02,82.90812
Japan,2022-06-03,82.91723
Japan,2022-06-04,82.93353
Japan,2022-06-05,82.93673
Japan,2022-06-06,82.94052
Japan,2022-06-07,82.94456
Japan,2022-06-08,82.94788
Japan,2022-06-09,82.951164
Japan,2022-06-10,82.95815
Japan,2022-06-11,82.97071
Japan,2022-06-12,82.97266
Japan,2022-06-13,82.97504
Japan,2022-06-14,82.977394
Japan,2022-06-15,82.97964
Japan,2022-06-16,82.98149
Japan,2022-06-17,82.988205
Japan,2022-06-18,82.99933
Japan,2022-06-19,83.001144
Japan,2022-06-20,83.003815
Japan,2022-06-21,83.00665
Japan,2022-06-22,83.00927
Japan,2022-06-23,83.01128
Japan,2022-06-24,83.017685
Japan,2022-06-25,83.02725
Japan,2022-06-26,83.02912
Japan,2022-06-27,83.03042
Japan,2022-06-28,83.03264
Japan,2022-06-29,83.034874
Japan,2022-06-30,83.03658
Japan,2022-07-01,83.04184
Japan,2022-07-02,83.04942
Japan,2022-07-03,83.050934
Japan,2022-07-04,83.053085
Japan,2022-07-05,83.05555
Japan,2022-07-06,83.05766
Japan,2022-07-07,83.05972
Japan,2022-07-08,83.06507
Japan,2022-07-09,83.073715
Japan,2022-07-10,83.07527
Japan,2022-07-11,83.07726
Japan,2022-07-12,83.07944
Japan,2022-07-13,83.08157
Japan,2022-07-14,83.0837
Japan,2022-07-15,83.0898
Japan,2022-07-16,83.10032
Japan,2022-07-17,83.10226
Japan,2022-07-18,83.1027
Japan,2022-07-19,83.105736
Japan,2022-07-20,83.10939
Japan,2022-07-21,83.11148
Japan,2022-07-22,83.117966
Japan,2022-07-23,83.126686
Japan,2022-07-24,83.12896
Japan,2022-07-25,83.13277
Japan,2022-07-26,83.13738
Japan,2022-07-27,83.142296
Japan,2022-07-28,83.14715
Japan,2022-07-29,83.158035
Japan,2022-07-30,83.17406
Japan,2022-07-31,83.177444
Japan,2022-08-01,83.183334
Japan,2022-08-02,83.18998
Japan,2022-08-03,83.195595
Japan,2022-08-04,83.20073
Japan,2022-08-05,83.212105
Japan,2022-08-06,83.22877
Japan,2022-08-07,83.2328
Japan,2022-08-08,83.23779
Japan,2022-08-09,83.24315
Japan,2022-08-10,83.24771
Japan,2022-08-11,83.24839
Japan,2022-08-12,83.252846
Japan,2022-08-13,83.2571
Japan,2022-08-14,83.258316
Japan,2022-08-15,83.25982
Japan,2022-08-16,83.26227
Japan,2022-08-17,83.26515
Japan,2022-08-18,83.26814
Japan,2022-08-19,83.2749
Japan,2022-08-20,83.2854
Japan,2022-08-21,83.28767
Japan,2022-08-22,83.290794
Japan,2022-08-23,83.29454
Japan,2022-08-24,83.2978
Japan,2022-08-25,83.30079
Japan,2022-08-26,83.30723
Japan,2022-08-27,83.31734
Japan,2022-08-28,83.31921
Japan,2022-08-29,83.32113
Japan,2022-08-30,83.32442
Japan,2022-08-31,83.32731
Japan,2022-09-01,83.330284
Japan,2022-09-02,83.333855
Japan,2022-09-03,83.346535
Japan,2022-09-04,83.3489
Japan,2022-09-05,83.35181
Japan,2022-09-06,83.35506
Japan,2022-09-07,83.358246
Japan,2022-09-08,83.36074
Japan,2022-09-09,83.36845
Japan,2022-09-10,83.373665
Japan,2022-09-11,83.37435
Japan,2022-09-12,83.37555
Japan,2022-09-13,83.37692
Japan,2022-09-14,83.37811
Japan,2022-09-15,83.37915
Japan,2022-09-16,83.3824
Japan,2022-09-17,83.38705
Japan,2022-09-18,83.3877
Japan,2022-09-19,83.387856
Japan,2022-09-20,83.38908
Japan,2022-09-21,83.39026
Japan,2022-09-22,83.3916
Japan,2022-09-23,83.3923
Japan,2022-09-24,83.395546
Japan,2022-09-25,83.39622
Japan,2022-09-26,83.39728
Japan,2022-09-27,83.39835
Japan,2022-09-28,83.399414
Japan,2022-09-29,83.400276
Japan,2022-09-30,83.40282
Japan,2022-10-01,83.40568
Japan,2022-10-02,83.40658
Japan,2022-10-03,83.40741
Japan,2022-10-04,83.40835
Japan,2022-10-05,83.40923
Japan,2022-10-06,83.41011
Japan,2022-10-07,83.412125
Japan,2022-10-08,83.41522
Japan,2022-10-09,83.416084
Japan,2022-10-10,83.41621
Japan,2022-10-11,83.41696
Japan,2022-10-12,83.41777
Japan,2022-10-13,83.41826
Japan,2022-10-14,83.420006
Japan,2022-10-15,83.42318
Japan,2022-10-16,83.42382
Japan,2022-10-17,83.42457
Japan,2022-10-18,83.42543
Japan,2022-10-19,83.42641
Japan,2022-10-20,83.42726
Japan,2022-10-21,83.429245
Japan,2022-10-22,83.43229
Japan,2022-10-23,83.43307
Japan,2022-10-24,83.43399
Japan,2022-10-25,83.434875
Japan,2022-10-26,83.435844
Japan,2022-10-27,83.43674
Japan,2022-10-28,83.438965
Japan,2022-10-29,83.44272
Japan,2022-10-30,83.44375
Japan,2022-10-31,83.444626
Japan,2022-11-01,83.44577
Japan,2022-11-02,83.44661
Japan,2022-11-03,83.44693
Japan,2022-11-04,83.44948
Japan,2022-11-05,83.45417
Japan,2022-11-06,83.45561
Japan,2022-11-07,83.45691
Japan,2022-11-08,83.45859
Japan,2022-11-09,83.46061
Japan,2022-11-10,83.46201
Japan,2022-11-11,83.465866
Japan,2022-11-12,83.47159
Japan,2022-11-13,83.473076
Japan,2022-11-14,83.475044
Japan,2022-11-15,83.47788
Japan,2022-11-16,83.480606
Japan,2022-11-17,83.48312
Japan,2022-11-18,83.48844
Japan,2022-11-19,83.49659
Japan,2022-11-20,83.4986
Japan,2022-11-21,83.50145
Japan,2022-11-22,83.50576
Japan,2022-11-23,83.50662
Japan,2022-11-24,83.50984
Japan,2022-11-25,83.51661
Japan,2022-11-26,83.52542
Japan,2022-11-27,83.52821
Japan,2022-11-28,83.53168
Japan,2022-11-29,83.5365
Japan,2022-11-30,83.54073
Japan,2022-12-01,83.54476
Japan,2022-12-02,83.55271
Japan,2022-12-03,83.56312
Japan,2022-12-04,83.56646
Japan,2022-12-05,83.57048
Japan,2022-12-06,83.575905
Japan,2022-12-07,83.57934
Japan,2022-12-08,83.58127
Japan,2022-12-09,83.584564
Japan,2022-12-10,83.58859
Japan,2022-12-11,83.58963
Japan,2022-12-12,83.59087
Japan,2022-12-13,83.59288
Japan,2022-12-14,83.59525
Japan,2022-12-15,83.59781
Japan,2022-12-16,83.60314
Japan,2022-12-17,83.61073
Japan,2022-12-18,83.613106
Japan,2022-12-19,83.6148
Japan,2022-12-20,83.61887
Japan,2022-12-21,83.62266
Japan,2022-12-22,83.625885
Japan,2022-12-23,83.631256
Japan,2022-12-24,83.6371
Japan,2022-12-25,83.63854
Japan,2022-12-26,83.64135
Japan,2022-12-27,83.64492
Japan,2022-12-28,83.6469
Japan,2022-12-29,83.647835
Japan,2022-12-30,83.64809
Japan,2022-12-31,83.64815
Japan,2023-01-01,83.64815
Japan,2023-01-02,83.64819
Japan,2023-01-03,83.648254
Japan,2023-01-04,83.6493
Japan,2023-01-05,83.65137
Japan,2023-01-06,83.65625
Japan,2023-01-07,83.66363
Japan,2023-01-08,83.66558
Japan,2023-01-09,83.665794
Japan,2023-01-10,83.66956
Japan,2023-01-11,83.672874
Japan,2023-01-12,83.67603
Japan,2023-01-13,83.68151
Japan,2023-01-14,83.6861
Japan,2023-01-15,83.68678
Japan,2023-01-16,83.68806
Japan,2023-01-17,83.689896
Japan,2023-01-18,83.6914
Japan,2023-01-19,83.6926
Japan,2023-01-20,83.695244
Japan,2023-01-21,83.6979
Japan,2023-01-22,83.698456
Japan,2023-01-23,83.69939
Japan,2023-01-24,83.700905
Japan,2023-01-25,83.70195
Japan,2023-01-26,83.703094
Japan,2023-01-27,83.7055
Japan,2023-01-28,83.709564
Japan,2023-01-29,83.71028
Japan,2023-01-30,83.71109
Japan,2023-01-31,83.71236
Japan,2023-02-01,83.71358
Japan,2023-02-02,83.7142
Japan,2023-02-03,83.716354
Japan,2023-02-04,83.71972
Japan,2023-02-05,83.720474
Japan,2023-02-06,83.72134
Japan,2023-02-07,83.72253
Japan,2023-02-08,83.723434
Japan,2023-02-09,83.72428
Japan,2023-02-10,83.725716
Japan,2023-02-11,83.72636
Japan,2023-02-12,83.72682
Japan,2023-02-13,83.727394
Japan,2023-02-14,83.728195
Japan,2023-02-15,83.72888
Japan,2023-02-16,83.72957
Japan,2023-02-17,83.730965
Japan,2023-02-18,83.73356
Japan,2023-02-19,83.73402
Japan,2023-02-20,83.73454
Japan,2023-02-21,83.7354
Japan,2023-02-22,83.73618
Japan,2023-02-23,83.73629
Japan,2023-02-24,83.73783
Japan,2023-02-25,83.739685
Japan,2023-02-26,83.73999
Japan,2023-02-27,83.74057
Japan,2023-02-28,83.74115
Japan,2023-03-01,83.74176
Japan,2023-03-02,83.742386
Japan,2023-03-03,83.743645
Japan,2023-03-04,83.74551
Japan,2023-03-05,83.745964
Japan,2023-03-06,83.746506
Japan,2023-03-07,83.74742
Japan,2023-03-08,83.748085
Japan,2023-03-09,83.74862
Japan,2023-03-10,83.749855
Japan,2023-03-11,83.75065
Japan,2023-03-12,83.75076
Japan,2023-03-13,83.750984
Japan,2023-03-14,83.75134
Japan,2023-03-15,83.75165
Japan,2023-03-16,83.7519
Japan,2023-03-17,83.7525
Japan,2023-03-18,83.75331
Japan,2023-03-19,83.75342
Japan,2023-03-20,83.7537
Japan,2023-03-21,83.75372
Japan,2023-03-22,83.754005
Japan,2023-03-23,83.75431
Japan,2023-03-24,83.754944
Japan,2023-03-25,83.75566
Japan,2023-03-26,83.75579
Japan,2023-03-27,83.756065
Japan,2023-03-28,83.75654
Japan,2023-03-29,83.756874
Japan,2023-03-30,83.757195
Japan,2023-03-31,83.75779
Japan,2023-04-01,83.75825
Japan,2023-04-02,83.75837
Japan,2023-04-03,83.75856
Japan,2023-04-04,83.75887
Japan,2023-04-05,83.75914
Japan,2023-04-06,83.75932
Japan,2023-04-07,83.759796
Japan,2023-04-08,83.76021
Japan,2023-04-09,83.76032
Japan,2023-04-10,83.76048
Japan,2023-04-11,83.760704
Japan,2023-04-12,83.760826
Japan,2023-04-13,83.760956
Japan,2023-04-14,83.76124
Japan,2023-04-15,83.76179
Japan,2023-04-16,83.76187
Japan,2023-04-17,83.76205
Japan,2023-04-18,83.76232
Japan,2023-04-19,83.76255
Japan,2023-04-20,83.76282
Japan,2023-04-21,83.76331
Japan,2023-04-22,83.7639
Japan,2023-04-23,83.764
Japan,2023-04-24,83.76417
Japan,2023-04-25,83.76439
Japan,2023-04-26,83.76457
Japan,2023-04-27,83.76474
Japan,2023-04-28,83.765114
Japan,2023-04-29,83.76521
Japan,2023-04-30,83.76528
Japan,2023-05-01,83.76537
Japan,2023-05-02,83.7655
Japan,2023-05-03,83.76552
Japan,2023-05-04,83.76553
Japan,2023-05-05,83.765564
Japan,2023-05-06,83.765724
Japan,2023-05-07,83.76576
Japan,2023-12-31,83.79371
Poland,2020-12-28,0.0052102753
Poland,2020-12-29,0.016412366
Poland,2020-12-30,0.094566494
Poland,2020-12-31,0.12400455
Poland,2021-01-02,0.13127549
Poland,2021-01-03,0.13242696
Poland,2021-01-04,0.24024579
Poland,2021-01-05,0.36530802
Poland,2021-01-06,0.41775724
Poland,2021-01-07,0.49225637
Poland,2021-01-08,0.5178675
Poland,2021-01-09,0.52108485
Poland,2021-01-10,0.528981
Poland,2021-01-11,0.671693
Poland,2021-01-12,0.8066027
Poland,2021-01-13,0.961848
Poland,2021-01-14,1.0693569
Poland,2021-01-15,1.1383487
Poland,2021-01-16,1.1913372
Poland,2021-01-17,1.2212754
Poland,2021-01-18,1.2809358
Poland,2021-01-19,1.3808662
Poland,2021-01-20,1.4765737
Poland,2021-01-21,1.5769236
Poland,2021-01-22,1.6641567
Poland,2021-01-23,1.7042392
Poland,2021-01-24,1.7187473
Poland,2021-01-25,1.8267797
Poland,2021-01-26,2.0382936
Poland,2021-01-27,2.2364428
Poland,2021-01-28,2.3912766
Poland,2021-01-29,2.463418
Poland,2021-01-30,2.496902
Poland,2021-01-31,2.5435703
Poland,2021-02-01,2.6014564
Poland,2021-02-02,2.743848
Poland,2021-02-03,2.910319
Poland,2021-02-04,3.0512125
Poland,2021-02-05,3.1080177
Poland,2021-02-06,3.128231
Poland,2021-02-07,3.1423483
Poland,2021-02-09,3.3647149
Poland,2021-02-11,3.6814032
Poland,2021-02-12,3.7672946
Poland,2021-02-13,3.8202753
Poland,2021-02-14,3.8458967
Poland,2021-02-15,3.9100797
Poland,2021-02-16,4.0086217
Poland,2021-02-17,4.1961837
Poland,2021-02-18,4.405587
Poland,2021-02-19,4.542946
Poland,2021-02-20,4.61665
Poland,2021-02-21,4.650676
Poland,2021-02-22,4.7534747
Poland,2021-02-24,5.103894
Poland,2021-02-26,5.4753585
Poland,2021-02-28,5.600022
Poland,2021-03-01,5.7066216
Poland,2021-03-03,6.0911684
Poland,2021-03-04,6.3172736
Poland,2021-03-06,6.5815907
Poland,2021-03-08,6.6954484
Poland,2021-03-09,6.8819737
Poland,2021-03-11,7.387795
Poland,2021-03-12,7.5334144
Poland,2021-03-13,7.5934343
Poland,2021-03-14,7.619061
Poland,2021-03-15,7.6767335
Poland,2021-03-16,7.775403
Poland,2021-03-17,8.009177
Poland,2021-03-18,8.239975
Poland,2021-03-19,8.372193
Poland,2021-03-20,8.42501
Poland,2021-03-21,8.44706
Poland,2021-03-22,8.569553
Poland,2021-03-23,8.820545
Poland,2021-03-24,9.181049
Poland,2021-03-26,9.862128
Poland,2021-03-28,10.133907
Poland,2021-03-30,10.584111
Poland,2021-03-31,11.023152
Poland,2021-04-01,11.474498
Poland,2021-04-02,11.83987
Poland,2021-04-04,11.9460535
Poland,2021-04-05,11.961101
Poland,2021-04-07,12.790168
Poland,2021-04-08,13.461373
Poland,2021-04-10,14.405665
Poland,2021-04-11,14.53945
Poland,2021-04-12,14.773133
Poland,2021-04-13,15.195403
Poland,2021-04-15,16.247433
Poland,2021-04-19,17.45248
Poland,2021-04-20,17.893917
Poland,2021-04-21,18.442614
Poland,2021-04-22,19.046494
Poland,2021-04-23,19.607822
Poland,2021-04-25,20.230776
Poland,2021-04-27,21.031015
Poland,2021-04-28,21.43778
Poland,2021-04-29,22.398647
Poland,2021-05-01,23.230892
Poland,2021-05-03,23.494204
Poland,2021-05-05,24.630964
Poland,2021-05-06,25.362583
Poland,2021-05-07,26.019903
Poland,2021-05-08,26.53435
Poland,2021-05-09,26.731163
Poland,2021-05-10,27.096003
Poland,2021-05-11,27.640392
Poland,2021-05-13,28.948465
Poland,2021-05-14,29.51453
Poland,2021-05-15,29.933327
Poland,2021-05-16,30.107111
Poland,2021-05-17,30.387903
Poland,2021-05-18,30.919802
Poland,2021-05-20,32.223568
Poland,2021-05-21,32.76728
Poland,2021-05-22,33.112347
Poland,2021-05-23,33.21241
Poland,2021-05-24,33.384136
Poland,2021-05-25,33.76282
Poland,2021-05-26,34.245113
Poland,2021-05-27,34.656055
Poland,2021-05-28,35.04285
Poland,2021-05-29,35.37838
Poland,2021-05-30,35.517994
Poland,2021-05-31,35.709534
Poland,2021-06-01,36.20307
Poland,2021-06-02,36.85009
Poland,2021-06-03,37.057755
Poland,2021-06-04,37.514187
Poland,2021-06-05,37.90897
Poland,2021-06-06,38.070934
Poland,2021-06-07,38.270035
Poland,2021-06-08,38.67531
Poland,2021-06-09,39.203106
Poland,2021-06-10,39.516674
Poland,2021-06-11,39.92148
Poland,2021-06-12,40.26816
Poland,2021-06-13,40.38763
Poland,2021-06-14,40.509617
Poland,2021-06-16,41.189583
Poland,2021-06-17,41.52756
Poland,2021-06-18,41.80146
Poland,2021-06-19,42.015293
Poland,2021-06-20,42.07853
Poland,2021-06-21,42.162178
Poland,2021-06-22,42.471138
Poland,2021-06-23,42.749027
Poland,2021-06-24,42.84922
Poland,2021-06-26,43.374645
Poland,2021-06-27,43.458122
Poland,2021-06-28,43.549747
Poland,2021-06-29,43.735706
Poland,2021-06-30,44.002853
Poland,2021-07-01,44.212273
Poland,2021-07-02,44.394627
Poland,2021-07-03,44.53448
Poland,2021-07-04,44.58569
Poland,2021-07-05,44.67663
Poland,2021-07-06,44.79367
Poland,2021-07-07,44.949455
Poland,2021-07-08,45.110348
Poland,2021-07-09,45.26305
Poland,2021-07-11,45.410038
Poland,2021-07-12,45.496647
Poland,2021-07-13,45.608944
Poland,2021-07-14,45.77056
Poland,2021-07-15,45.942303
Poland,2021-07-17,46.22141
Poland,2021-07-19,46.364582
Poland,2021-07-20,46.48535
Poland,2021-07-21,46.617966
Poland,2021-07-22,46.778435
Poland,2021-07-23,46.92395
Poland,2021-07-25,47.05926
Poland,2021-07-26,47.140427
Poland,2021-07-27,47.240143
Poland,2021-07-28,47.393806
Poland,2021-07-29,47.51647
Poland,2021-07-30,47.63578
Poland,2021-07-31,47.757538
Poland,2021-08-01,47.82271
Poland,2021-08-02,47.902706
Poland,2021-08-03,47.995785
Poland,2021-08-04,48.115204
Poland,2021-08-05,48.235146
Poland,2021-08-07,48.470467
Poland,2021-08-09,48.56895
Poland,2021-08-10,48.65365
Poland,2021-08-11,48.75304
Poland,2021-08-12,48.87224
Poland,2021-08-14,49.043575
Poland,2021-08-15,49.086784
Poland,2021-08-16,49.142555
Poland,2021-08-17,49.212475
Poland,2021-08-18,49.34723
Poland,2021-08-19,49.43148
Poland,2021-08-20,49.52001
Poland,2021-08-21,49.579422
Poland,2021-08-22,49.618668
Poland,2021-08-24,49.73799
Poland,2021-08-26,49.91062
Poland,2021-08-27,50.00336
Poland,2021-08-28,50.068817
Poland,2021-08-29,50.11684
Poland,2021-08-30,50.168777
Poland,2021-08-31,50.23926
Poland,2021-09-01,50.29843
Poland,2021-09-02,50.366028
Poland,2021-09-03,50.44488
Poland,2021-09-04,50.494503
Poland,2021-09-05,50.52488
Poland,2021-09-06,50.56124
Poland,2021-09-07,50.61001
Poland,2021-09-08,50.66624
Poland,2021-09-10,50.803913
Poland,2021-09-11,50.860405
Poland,2021-09-12,50.885418
Poland,2021-09-14,50.96168
Poland,2021-09-15,51.0131
Poland,2021-09-16,51.064724
Poland,2021-09-17,51.12591
Poland,2021-09-19,51.186028
Poland,2021-09-20,51.215572
Poland,2021-09-21,51.25785
Poland,2021-09-22,51.35356
Poland,2021-09-23,51.39969
Poland,2021-09-24,51.458183
Poland,2021-09-25,51.468006
Poland,2021-09-27,51.495502
Poland,2021-09-28,51.57896
Poland,2021-09-29,51.617165
Poland,2021-10-01,51.7014
Poland,2021-10-02,51.721207
Poland,2021-10-03,51.79046
Poland,2021-10-04,51.803482
Poland,2021-10-12,52.017544
Poland,2021-10-13,52.021732
Poland,2021-10-15,52.1447
Poland,2021-10-16,52.17051
Poland,2021-10-17,52.176575
Poland,2021-10-19,52.23554
Poland,2021-10-20,52.27419
Poland,2021-10-21,52.31439
Poland,2021-10-23,52.398525
Poland,2021-10-24,52.408276
Poland,2021-10-25,52.441383
Poland,2021-10-26,52.537086
Poland,2021-10-28,52.64052
Poland,2021-10-29,52.707485
Poland,2021-10-31,52.749996
Poland,2021-11-01,52.753094
Poland,2021-11-02,52.792694
Poland,2021-11-03,52.84531
Poland,2021-11-04,52.90132
Poland,2021-11-05,52.977013
Poland,2021-11-06,53.02082
Poland,2021-11-07,53.032726
Poland,2021-11-08,53.07568
Poland,2021-11-09,53.131912
Poland,2021-11-11,53.22592
Poland,2021-11-12,53.29694
Poland,2021-11-14,53.34135
Poland,2021-11-15,53.374474
Poland,2021-11-16,53.43011
Poland,2021-11-17,53.49568
Poland,2021-11-18,53.56514
Poland,2021-11-19,53.657024
Poland,2021-11-20,53.717476
Poland,2021-11-21,53.730606
Poland,2021-11-22,53.78291
Poland,2021-11-23,53.852562
Poland,2021-11-25,54.01867
Poland,2021-11-27,54.205708
Poland,2021-11-28,54.224667
Poland,2021-11-29,54.265007
Poland,2021-12-01,54.385674
Poland,2021-12-02,54.45165
Poland,2021-12-03,54.546932
Poland,2021-12-04,54.6259
Poland,2021-12-05,54.645638
Poland,2021-12-06,54.765568
Poland,2021-12-08,54.91947
Poland,2021-12-10,55.08276
Poland,2021-12-11,55.154583
Poland,2021-12-12,55.170856
Poland,2021-12-13,55.220528
Poland,2021-12-14,55.286583
Poland,2021-12-15,55.353718
Poland,2021-12-16,55.45087
Poland,2021-12-17,55.57267
Poland,2021-12-18,55.69264
Poland,2021-12-19,55.718086
Poland,2021-12-20,55.813934
Poland,2021-12-21,55.90234
Poland,2021-12-22,56.003716
Poland,2021-12-23,56.06302
Poland,2021-12-26,56.06677
Poland,2021-12-28,56.244183
Poland,2021-12-30,56.44986
Poland,2021-12-31,56.462887
Poland,2022-01-01,56.463852
Poland,2022-01-02,56.47354
Poland,2022-01-03,56.531956
Poland,2022-01-04,56.64563
Poland,2022-01-05,56.751125
Poland,2022-01-06,56.765266
Poland,2022-01-07,56.84226
Poland,2022-01-08,56.902523
Poland,2022-01-09,56.91426
Poland,2022-01-10,56.970272
Poland,2022-01-11,57.087894
Poland,2022-01-12,57.173553
Poland,2022-01-13,57.24971
Poland,2022-01-14,57.340805
Poland,2022-01-16,57.401882
Poland,2022-01-17,57.4542
Poland,2022-01-18,57.515846
Poland,2022-01-20,57.646572
Poland,2022-01-21,57.71683
Poland,2022-01-22,57.767605
Poland,2022-01-23,57.81688
Poland,2022-01-24,57.85987
Poland,2022-01-25,57.912903
Poland,2022-01-26,57.967808
Poland,2022-01-27,58.014343
Poland,2022-01-28,58.071266
Poland,2022-01-30,58.11834
Poland,2022-01-31,58.14772
Poland,2022-02-01,58.184727
Poland,2022-02-02,58.223392
Poland,2022-02-03,58.25927
Poland,2022-02-04,58.295452
Poland,2022-02-05,58.320065
Poland,2022-02-06,58.324375
Poland,2022-02-07,58.352722
Poland,2022-02-08,58.378757
Poland,2022-02-09,58.407017
Poland,2022-02-10,58.43398
Poland,2022-02-11,58.460148
Poland,2022-02-12,58.47726
Poland,2022-02-13,58.482857
Poland,2022-02-14,58.49742
Poland,2022-02-15,58.511116
Poland,2022-02-16,58.532978
Poland,2022-02-18,58.573284
Poland,2022-02-19,58.584415
Poland,2022-02-20,58.586998
Poland,2022-02-21,58.598362
Poland,2022-02-22,58.611305
Poland,2022-02-23,58.626
Poland,2022-02-24,58.639725
Poland,2022-02-25,58.655766
Poland,2022-02-26,58.664692
Poland,2022-02-27,58.666485
Poland,2022-03-01,58.682472
Poland,2022-03-02,58.691296
Poland,2022-03-03,58.700253
Poland,2022-03-04,58.71294
Poland,2022-03-05,58.718117
Poland,2022-03-07,58.725014
Poland,2022-03-08,58.731224
Poland,2022-03-10,58.74543
Poland,2022-03-11,58.75521
Poland,2022-03-13,58.761734
Poland,2022-03-15,58.772743
Poland,2022-03-16,58.77869
Poland,2022-03-17,58.78436
Poland,2022-03-19,58.797024
Poland,2022-03-20,58.798347
Poland,2022-03-21,58.80255
Poland,2022-03-22,58.807034
Poland,2022-03-23,58.8122
Poland,2022-03-24,58.81758
Poland,2022-03-25,58.825268
Poland,2022-03-26,58.82943
Poland,2022-03-27,58.830017
Poland,2022-03-29,58.83812
Poland,2022-03-30,58.84334
Poland,2022-03-31,58.84792
Poland,2022-04-03,58.884987
Poland,2022-04-04,58.895103
Poland,2022-04-05,58.89904
Poland,2022-04-06,58.905155
Poland,2022-04-07,58.908367
Poland,2022-04-08,58.91337
Poland,2022-04-10,58.91625
Poland,2022-04-11,58.920807
Poland,2022-04-13,58.939682
Poland,2022-04-14,58.947624
Poland,2022-04-17,58.958157
Poland,2022-04-18,58.96171
Poland,2022-04-19,58.967033
Poland,2022-04-20,58.97235
Poland,2022-04-22,58.978333
Poland,2022-04-23,58.981
Poland,2022-04-25,58.992226
Poland,2022-04-26,58.994102
Poland,2022-04-28,59.004864
Poland,2022-04-29,59.021725
Poland,2022-04-30,59.0606
Poland,2022-05-01,59.06525
Poland,2022-05-02,59.066223
Poland,2022-05-03,59.06635
Poland,2022-05-04,59.06951
Poland,2022-05-05,59.078407
Poland,2022-05-06,59.08628
Poland,2022-05-07,59.087296
Poland,2022-05-08,59.087612
Poland,2022-05-09,59.089554
Poland,2022-05-10,59.091476
Poland,2022-05-11,59.095287
Poland,2022-05-12,59.097153
Poland,2022-05-13,59.100327
Poland,2022-05-14,59.101368
Poland,2022-05-15,59.101578
Poland,2022-05-16,59.103275
Poland,2022-05-17,59.122574
Poland,2022-05-18,59.125443
Poland,2022-05-19,59.12743
Poland,2022-05-20,59.130215
Poland,2022-05-21,59.133694
