Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)","Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
World,2020-06-09,15.126846,0.6305964
World,2020-06-10,15.30145,0.63580203
World,2020-06-11,15.434193,0.63730985
World,2020-06-12,15.687132,0.63802785
World,2020-06-13,15.947932,0.637615
World,2020-06-14,16.179726,0.6330556
World,2020-06-15,16.304516,0.6279577
World,2020-06-16,16.46203,0.634366
World,2020-06-17,16.717321,0.6612197
World,2020-06-18,17.622864,0.66455853
World,2020-06-19,17.736902,0.66664076
World,2020-06-20,17.753883,0.6679511
World,2020-06-21,18.470642,0.6720977
World,2020-06-22,18.86747,0.67803925
World,2020-06-23,19.07433,0.6723669
World,2020-06-24,19.388731,0.64098966
World,2020-06-25,19.221075,0.64136666
World,2020-06-26,19.79703,0.63669956
World,2020-06-27,20.554625,0.6635174
World,2020-06-28,20.758703,0.6590477
World,2020-06-29,21.175295,0.6576476
World,2020-06-30,21.673023,0.6628353
World,2020-07-01,22.183926,0.6732824
World,2020-07-02,22.380571,0.66848963
World,2020-07-03,22.945776,0.6683819
World,2020-07-04,23.456678,0.6417436
World,2020-07-05,23.826366,0.6527113
World,2020-07-06,24.04947,0.6571091
World,2020-07-07,24.201494,0.6628712
World,2020-07-08,24.313898,0.6661382
World,2020-07-09,24.846415,0.6767648
World,2020-07-10,25.097809,0.68719393
World,2020-07-11,25.239347,0.69482285
World,2020-07-12,25.6125,0.696205
World,2020-07-13,26.104591,0.7069752
World,2020-07-14,26.57823,0.71517855
World,2020-07-15,26.861145,0.7200431
World,2020-07-16,27.155926,0.72562563
World,2020-07-17,27.474546,0.7361266
World,2020-07-18,27.891586,0.7585287
World,2020-07-19,28.230291,0.76378816
World,2020-07-20,28.422522,0.7667679
World,2020-07-21,28.607088,0.7734275
World,2020-07-22,28.89564,0.7781484
World,2020-07-23,29.187496,0.80362004
World,2020-07-24,30.003178,0.80362004
World,2020-07-25,30.636484,0.7948961
World,2020-07-26,31.256779,0.8038354
World,2020-07-27,31.645134,0.8089154
World,2020-07-28,31.82995,0.8092744
World,2020-07-29,32.157635,0.81656224
World,2020-07-30,32.357117,0.7938371
World,2020-07-31,32.512264,0.80606127
World,2020-08-01,32.628166,0.80403286
World,2020-08-02,33.00392,0.8044816
World,2020-08-03,33.02751,0.81004626
World,2020-08-04,33.151512,0.8141928
World,2020-08-05,32.958473,0.81196696
World,2020-08-06,33.11667,0.82103187
World,2020-08-07,32.90175,0.8192907
World,2020-08-08,32.70636,0.81977534
World,2020-08-09,32.99344,0.82009846
World,2020-08-10,33.0742,0.81812394
World,2020-08-11,32.969906,0.81480306
World,2020-08-12,33.124153,0.8091487
World,2020-08-13,33.429363,0.8081076
World,2020-08-14,33.37923,0.80378157
World,2020-08-15,33.587757,0.80313534
World,2020-08-16,33.834614,0.8020942
World,2020-08-17,33.618473,0.79071367
World,2020-08-18,33.59106,0.7878416
World,2020-08-19,33.580936,0.788793
World,2020-08-20,33.296497,0.7832643
World,2020-08-21,33.165493,0.7813616
World,2020-08-22,32.78035,0.7731403
World,2020-08-23,32.726143,0.7665884
World,2020-08-24,32.79369,0.76750386
World,2020-08-25,32.793095,0.7630881
World,2020-08-26,32.745975,0.7585646
World,2020-08-27,32.79604,0.75712854
World,2020-08-28,32.7969,0.7498587
World,2020-08-29,32.88459,0.7431811
World,2020-08-30,33.651714,0.7444915
World,2020-08-31,33.85838,0.7418169
World,2020-09-01,33.83754,0.73413414
World,2020-09-02,34.499153,0.7290901
World,2020-09-03,34.478886,0.72501534
World,2020-09-04,34.587307,0.7219458
World,2020-09-05,34.759056,0.7198636
World,2020-09-06,35.621914,0.7179429
World,2020-09-07,35.60398,0.7785613
World,2020-09-08,35.690018,0.81090784
World,2020-09-09,35.09207,0.80295587
World,2020-09-10,34.73969,0.7811641
World,2020-09-11,34.711777,0.7753482
World,2020-09-12,34.81368,0.77502507
World,2020-09-13,35.259083,0.77619183
World,2020-09-14,35.412144,0.70632905
World,2020-09-15,35.674488,0.6778418
World,2020-09-16,36.099876,0.6798881
World,2020-09-17,36.667305,0.69394326
World,2020-09-18,36.945732,0.6960255
World,2020-09-19,37.00795,0.6911071
World,2020-09-20,37.61932,0.70081824
World,2020-09-21,37.630737,0.6968153
World,2020-09-22,37.573513,0.68773246
World,2020-09-23,37.698914,0.68737346
World,2020-09-24,37.93584,0.68064207
World,2020-09-25,37.84133,0.67358756
World,2020-09-26,37.85174,0.6762801
World,2020-09-27,37.76217,0.67705196
World,2020-09-28,37.735443,0.6784701
World,2020-09-29,37.70184,0.6767468
World,2020-09-30,37.73677,0.67491585
World,2020-10-01,37.72399,0.67936754
World,2020-10-02,37.92981,0.6805523
World,2020-10-03,38.058964,0.67213356
World,2020-10-04,38.28589,0.67441326
World,2020-10-05,38.456974,0.67026675
World,2020-10-06,38.56274,0.6729413
World,2020-10-07,38.89141,0.67285156
World,2020-10-08,39.44175,0.6702488
World,2020-10-09,39.73012,0.6738927
World,2020-10-10,40.19773,0.6772674
World,2020-10-11,42.450626,0.6843757
World,2020-10-12,42.663696,0.68057024
World,2020-10-13,43.08639,0.6797804
World,2020-10-14,43.44885,0.67658526
World,2020-10-15,43.324,0.6638405
World,2020-10-16,43.774807,0.6563013
World,2020-10-17,44.14816,0.65937084
World,2020-10-18,46.63692,0.6836577
World,2020-10-19,46.973545,0.68715805
World,2020-10-20,47.33747,0.6923457
World,2020-10-21,48.241127,0.7037621
World,2020-10-22,49.257874,0.7200251
World,2020-10-23,50.100246,0.7320519
World,2020-10-24,51.004696,0.73673695
World,2020-10-25,55.480457,0.7721351
World,2020-10-26,56.34999,0.78258216
World,2020-10-27,56.89254,0.7865492
World,2020-10-28,57.663887,0.7944115
World,2020-10-29,58.499657,0.8020942
World,2020-10-30,59.259712,0.8066536
World,2020-10-31,60.081856,0.8178726
World,2020-11-01,63.29935,0.8884355
World,2020-11-02,63.797134,0.8983082
World,2020-11-03,65.64513,0.9096349
World,2020-11-04,66.15003,0.92205656
World,2020-11-05,66.69703,0.9397915
World,2020-11-06,67.65815,0.96197814
World,2020-11-07,68.60577,0.98795235
World,2020-11-08,69.24259,1.0599872
World,2020-11-09,70.34426,1.0681905
World,2020-11-10,70.15194,1.0826046
World,2020-11-11,71.07452,1.099837
World,2020-11-12,72.236046,1.1172489
World,2020-11-13,73.35461,1.1235673
World,2020-11-14,74.20885,1.1318604
World,2020-11-15,72.683105,1.1743131
World,2020-11-16,73.35005,1.2035004
World,2020-11-17,73.782745,1.2100343
World,2020-11-18,73.9236,1.212673
World,2020-11-19,74.3762,1.2288283
World,2020-11-20,74.37726,1.2509432
World,2020-11-21,74.6477,1.2718554
World,2020-11-22,73.78735,1.3199624
World,2020-11-23,73.88451,1.3216677
World,2020-11-24,74.00836,1.3456134
World,2020-11-25,74.17542,1.3704926
World,2020-11-26,73.98652,1.376111
World,2020-11-27,74.70076,1.389502
World,2020-11-28,74.071655,1.3840631
World,2020-11-29,72.196594,1.3673693
World,2020-11-30,72.01327,1.3637253
World,2020-12-01,72.1228,1.3618585
World,2020-12-02,72.12948,1.362738
World,2020-12-03,72.903015,1.3742442
World,2020-12-04,73.0955,1.3853376
World,2020-12-05,74.529175,1.4088705
World,2020-12-06,75.40337,1.426049
World,2020-12-07,76.189186,1.4396374
World,2020-12-08,76.74796,1.4355447
World,2020-12-09,77.314835,1.444125
World,2020-12-10,77.88117,1.4417197
World,2020-12-11,77.97067,1.453531
World,2020-12-12,77.74855,1.4486486
World,2020-12-13,78.87973,1.4802053
World,2020-12-14,79.025276,1.4858776
World,2020-12-15,79.04931,1.4989275
World,2020-12-16,79.59934,1.5035049
World,2020-12-17,79.102066,1.5158188
World,2020-12-18,79.8574,1.5130724
World,2020-12-19,80.90098,1.5363002
World,2020-12-20,81.535934,1.538167
World,2020-12-21,81.4299,1.5480577
World,2020-12-22,81.63804,1.5510015
World,2020-12-23,81.30396,1.554089
World,2020-12-24,81.62908,1.5618076
World,2020-12-25,80.63549,1.5583612
World,2020-12-26,78.858604,1.5345051
World,2020-12-27,73.91624,1.4681785
World,2020-12-28,71.89519,1.443443
World,2020-12-29,71.32651,1.4484152
World,2020-12-30,71.094925,1.4574622
World,2020-12-31,72.17681,1.477046
World,2021-01-01,73.51038,1.5045998
World,2021-01-02,74.34285,1.5263916
World,2021-01-03,76.22573,1.549027
World,2021-01-04,78.210526,1.5665286
World,2021-01-05,79.58744,1.5651643
World,2021-01-06,80.608765,1.5685929
World,2021-01-07,81.18872,1.5747498
World,2021-01-08,81.78981,1.5767962
World,2021-01-09,84.0871,1.6129123
World,2021-01-10,89.86647,1.6576985
World,2021-01-11,91.50895,1.6981047
World,2021-01-12,91.84482,1.7305411
World,2021-01-13,91.73885,1.7572871
World,2021-01-14,90.71649,1.7759556
World,2021-01-15,89.42977,1.7987345
World,2021-01-16,87.59126,1.7984115
World,2021-01-17,87.09111,1.8124486
World,2021-01-18,85.6991,1.8241881
World,2021-01-19,84.409775,1.8340609
World,2021-01-20,82.75732,1.8327326
World,2021-01-21,80.75694,1.826037
World,2021-01-22,79.52081,1.8337916
World,2021-01-23,77.92386,1.8400922
World,2021-01-24,75.85,1.8617224
World,2021-01-25,74.438866,1.8559604
World,2021-01-26,72.84096,1.8530344
World,2021-01-27,71.93592,1.8486725
World,2021-01-28,71.20929,1.8622609
World,2021-01-29,70.12957,1.8510778
World,2021-01-30,69.18195,1.8433771
World,2021-01-31,67.033226,1.8067763
World,2021-02-01,66.03849,1.7921288
World,2021-02-02,65.1553,1.7705884
World,2021-02-03,64.291595,1.7548817
World,2021-02-04,63.187843,1.7207402
World,2021-02-05,61.53352,1.6891835
World,2021-02-06,60.401173,1.6502132
World,2021-02-07,56.796577,1.6026447
World,2021-02-08,55.770374,1.5818942
World,2021-02-09,55.106445,1.5565841
World,2021-02-10,53.940746,1.533105
World,2021-02-11,52.854767,1.510685
World,2021-02-12,52.33938,1.4907062
World,2021-02-13,51.537445,1.4879777
World,2021-02-14,48.81597,1.4626857
World,2021-02-15,47.934086,1.4564569
World,2021-02-16,47.278,1.4440532
World,2021-02-17,46.921955,1.4147941
World,2021-02-18,46.29443,1.37218
World,2021-02-19,45.573364,1.3445364
World,2021-02-20,44.94537,1.3164082
World,2021-02-21,44.39546,1.228254
World,2021-02-22,44.58437,1.1984922
World,2021-02-23,44.74646,1.1874707
World,2021-02-24,44.89676,1.1854063
World,2021-02-25,45.666687,1.1874168
World,2021-02-26,46.342697,1.180093
World,2021-02-27,46.980225,1.1825522
World,2021-02-28,47.7616,1.1488235
World,2021-03-01,47.977978,1.1443719
World,2021-03-02,48.038467,1.134176
World,2021-03-03,48.291855,1.1271574
World,2021-03-04,48.21216,1.1177156
World,2021-03-05,48.337452,1.1187925
World,2021-03-06,48.479168,1.0914183
World,2021-03-07,49.09905,1.0855485
World,2021-03-08,49.211777,1.0771297
World,2021-03-09,50.151516,1.0791223
World,2021-03-10,50.1576,1.0718344
World,2021-03-11,50.65646,1.0760348
World,2021-03-12,51.150936,1.0799121
World,2021-03-13,51.684547,1.0895873
World,2021-03-14,53.148777,1.0891565
World,2021-03-15,53.681812,1.0938236
World,2021-03-16,53.489708,1.0925312
World,2021-03-17,54.17491,1.0961751
World,2021-03-18,55.198727,1.1112714
World,2021-03-19,56.177883,1.1109303
World,2021-03-20,57.181885,1.1181284
World,2021-03-21,59.697754,1.1340504
World,2021-03-22,60.76097,1.1795366
World,2021-03-23,61.65375,1.1849396
World,2021-03-24,62.774555,1.2013463
World,2021-03-25,63.715816,1.2131935
World,2021-03-26,64.831436,1.2070545
World,2021-03-27,65.871635,1.2123858
World,2021-03-28,68.7491,1.2399037
World,2021-03-29,69.76407,1.2241253
World,2021-03-30,70.5527,1.245253
World,2021-03-31,71.09498,1.2535819
World,2021-04-01,71.87259,1.2730759
World,2021-04-02,72.5446,1.3092818
World,2021-04-03,73.41697,1.3383615
World,2021-04-04,73.81222,1.3537629
World,2021-04-05,73.85851,1.3394206
World,2021-04-06,74.24414,1.3176109
World,2021-04-07,75.012665,1.3214523
World,2021-04-08,76.52979,1.3545706
World,2021-04-09,78.30649,1.3751597
World,2021-04-10,79.80906,1.4070755
World,2021-04-11,81.82235,1.4425813
World,2021-04-12,84.331924,1.47561
World,2021-04-13,86.51226,1.520055
World,2021-04-14,88.7273,1.5407159
World,2021-04-15,90.2568,1.5393697
World,2021-04-16,91.16638,1.5450958
World,2021-04-17,92.359184,1.5399262
World,2021-04-18,93.9246,1.5418828
World,2021-04-19,95.7161,1.5670133
World,2021-04-20,97.350266,1.5822352
World,2021-04-21,98.60943,1.6022857
World,2021-04-22,99.97282,1.6150843
World,2021-04-23,101.62367,1.634722
World,2021-04-24,102.43674,1.6279547
World,2021-04-25,102.23969,1.6410944
World,2021-04-26,102.72563,1.6614501
World,2021-04-27,102.89517,1.6736205
World,2021-04-28,103.15405,1.686114
World,2021-04-29,103.35429,1.7055182
World,2021-04-30,103.433304,1.7144755
World,2021-05-01,103.90834,1.7395521
World,2021-05-02,102.204994,1.7231994
World,2021-05-03,101.76943,1.7169886
World,2021-05-04,101.58485,1.7110649
World,2021-05-05,101.344635,1.7061645
World,2021-05-06,101.01977,1.6963457
World,2021-05-07,100.65739,1.6881064
World,2021-05-08,100.09466,1.6815007
World,2021-05-09,98.086266,1.6555265
World,2021-05-10,97.42124,1.6528339
World,2021-05-11,96.85485,1.6593679
World,2021-05-12,95.59258,1.6558137
World,2021-05-13,94.148796,1.6387249
World,2021-05-14,92.18727,1.6270931
World,2021-05-15,90.10758,1.6085683
World,2021-05-16,86.37367,1.5723445
World,2021-05-17,84.83848,1.566744
World,2021-05-18,83.34973,1.5713392
World,2021-05-19,81.93118,1.5784117
World,2021-05-20,80.28011,1.5749474
World,2021-05-21,78.89616,1.5730087
World,2021-05-22,77.88133,1.5795964
World,2021-05-23,75.68517,1.5471063
World,2021-05-24,74.23276,1.535995
World,2021-05-25,72.58964,1.4981377
World,2021-05-26,71.42405,1.4831312
World,2021-05-27,70.16493,1.46475
World,2021-05-28,68.730934,1.4478587
World,2021-05-29,66.75674,1.4257618
World,2021-05-30,63.67446,1.4109168
World,2021-05-31,62.583435,1.393128
World,2021-06-01,61.509,1.3798987
World,2021-06-02,59.869576,1.3489163
World,2021-06-03,58.110188,1.3252935
World,2021-06-04,56.951633,1.3028017
World,2021-06-05,55.9595,1.2826614
World,2021-06-06,53.9541,1.2286129
World,2021-06-07,52.536976,1.2027105
World,2021-06-08,51.48011,1.1939328
World,2021-06-09,50.69613,1.1795905
World,2021-06-10,49.39381,1.2377856
World,2021-06-11,48.591537,1.25211
World,2021-06-12,48.07487,1.2728605
World,2021-06-13,47.52735,1.2776892
World,2021-06-14,47.318176,1.3075587
World,2021-06-15,47.06116,1.3126026
World,2021-06-16,46.608112,1.3066072
World,2021-06-17,46.794704,1.2378753
World,2021-06-18,46.606747,1.2056544
World,2021-06-19,46.13591,1.1595758
World,2021-06-20,45.536007,1.1293473
World,2021-06-21,45.24085,1.0869306
World,2021-06-22,45.278904,1.0625361
World,2021-06-23,45.472893,1.049522
World,2021-06-24,46.009018,1.0301358
World,2021-06-25,46.555984,1.016278
World,2021-06-26,46.94134,1.0114315
World,2021-06-27,47.240593,1.0064771
World,2021-06-28,47.657867,0.9940375
World,2021-06-29,47.980957,0.99062693
World,2021-06-30,48.43562,0.9814364
World,2021-07-01,48.45305,0.97694874
World,2021-07-02,47.686302,0.9816518
World,2021-07-03,48.10354,0.9773616
World,2021-07-04,49.542854,0.9632526
World,2021-07-05,49.723812,0.9651733
World,2021-07-06,50.065765,0.96691453
World,2021-07-07,50.637627,0.9785643
World,2021-07-08,51.547157,0.9807004
World,2021-07-09,52.7233,0.968189
World,2021-07-10,56.137657,0.9751358
World,2021-07-11,58.983345,0.980108
World,2021-07-12,59.653004,0.9854393
World,2021-07-13,60.46461,1.0055796
World,2021-07-14,61.68841,1.0093312
World,2021-07-15,62.431595,1.0056335
World,2021-07-16,63.63025,1.0120058
World,2021-07-17,62.071724,1.0097082
World,2021-07-18,64.74326,1.0107493
World,2021-07-19,65.02921,1.0078772
World,2021-07-20,65.50958,0.997107
World,2021-07-21,65.704865,1.2221867
World,2021-07-22,65.34664,1.2245921
World,2021-07-23,65.09008,1.2269974
World,2021-07-24,65.108536,1.237624
World,2021-07-25,67.4337,1.2498661
World,2021-07-26,67.95132,1.2691808
World,2021-07-27,68.49835,1.2963935
World,2021-07-28,69.94206,1.0927107
World,2021-07-29,71.965,1.1257932
World,2021-07-30,73.60376,1.1454668
World,2021-07-31,74.77967,1.1561832
World,2021-08-01,74.376755,1.1683536
World,2021-08-02,75.18276,1.1752465
World,2021-08-03,75.97806,1.1817445
World,2021-08-04,76.65688,1.1934123
World,2021-08-05,77.06069,1.192084
World,2021-08-06,78.36713,1.2059776
World,2021-08-07,79.18002,1.2170888
World,2021-08-08,79.35581,1.2367803
World,2021-08-09,80.3,1.251733
World,2021-08-10,80.691376,1.249184
World,2021-08-11,80.56649,1.2469761
World,2021-08-12,80.91227,1.2515355
World,2021-08-13,80.6493,1.2442477
World,2021-08-14,81.16923,1.2427039
World,2021-08-15,81.116615,1.2507637
World,2021-08-16,81.068726,1.2521996
World,2021-08-17,81.29312,1.2440861
World,2021-08-18,81.59205,1.2437271
World,2021-08-19,82.452034,1.2518048
World,2021-08-20,82.7515,1.2646034
