Entity,Day,Total confirmed cases of COVID-19 per million people
United Kingdom,2023-10-22,363648.22
United Kingdom,2023-10-23,363661.12
United Kingdom,2023-10-24,363675.88
United Kingdom,2023-10-25,363693.5
United Kingdom,2023-10-26,363711
United Kingdom,2023-10-27,363726.28
United Kingdom,2023-10-28,363741.53
United Kingdom,2023-10-29,363755.66
United Kingdom,2023-10-30,363852.44
United Kingdom,2023-10-31,363852.44
United Kingdom,2023-11-01,363852.44
United Kingdom,2023-11-02,363852.44
United Kingdom,2023-11-03,363852.44
United Kingdom,2023-11-04,363852.44
United Kingdom,2023-11-05,363852.44
United Kingdom,2023-11-06,363923.84
United Kingdom,2023-11-07,363923.84
United Kingdom,2023-11-08,363923.84
United Kingdom,2023-11-09,363923.84
United Kingdom,2023-11-10,363923.84
United Kingdom,2023-11-11,363923.84
United Kingdom,2023-11-12,363923.84
United Kingdom,2023-11-13,364000.44
United Kingdom,2023-11-14,364000.44
United Kingdom,2023-11-15,364000.44
United Kingdom,2023-11-16,364000.44
United Kingdom,2023-11-17,364000.44
United Kingdom,2023-11-18,364000.44
United Kingdom,2023-11-19,364000.44
United Kingdom,2023-11-20,364069.88
United Kingdom,2023-11-21,364069.88
United Kingdom,2023-11-22,364069.88
United Kingdom,2023-11-23,364069.88
United Kingdom,2023-11-24,364069.88
United Kingdom,2023-11-25,364069.88
United Kingdom,2023-11-26,364069.88
United Kingdom,2023-11-27,364148.94
United Kingdom,2023-11-28,364148.94
United Kingdom,2023-11-29,364148.94
United Kingdom,2023-11-30,364148.94
United Kingdom,2023-12-01,364148.94
United Kingdom,2023-12-02,364148.94
United Kingdom,2023-12-03,364148.94
United Kingdom,2023-12-04,364259.66
United Kingdom,2023-12-05,364259.66
United Kingdom,2023-12-06,364259.66
United Kingdom,2023-12-07,364259.66
United Kingdom,2023-12-08,364259.66
United Kingdom,2023-12-09,364259.66
United Kingdom,2023-12-10,364259.66
United Kingdom,2023-12-11,364398.47
United Kingdom,2023-12-12,364398.47
United Kingdom,2023-12-13,364398.47
United Kingdom,2023-12-14,364398.47
United Kingdom,2023-12-15,364398.47
United Kingdom,2023-12-16,364398.47
United Kingdom,2023-12-17,364398.47
United Kingdom,2023-12-18,364555.56
United Kingdom,2023-12-19,364555.56
United Kingdom,2023-12-20,364555.56
United Kingdom,2023-12-21,364555.56
United Kingdom,2023-12-22,364555.56
United Kingdom,2023-12-23,364555.56
United Kingdom,2023-12-24,364555.56
United Kingdom,2023-12-25,364704.47
United Kingdom,2023-12-26,364704.47
United Kingdom,2023-12-27,364704.47
United Kingdom,2023-12-28,364704.47
United Kingdom,2023-12-29,364704.47
United Kingdom,2023-12-30,364704.47
United Kingdom,2023-12-31,364704.47
United Kingdom,2024-01-01,364834.25
United Kingdom,2024-01-02,364834.25
United Kingdom,2024-01-03,364834.25
United Kingdom,2024-01-04,364834.25
United Kingdom,2024-01-05,364834.25
United Kingdom,2024-01-06,364834.25
United Kingdom,2024-01-07,364834.25
United Kingdom,2024-01-08,364933.38
United Kingdom,2024-01-09,364933.38
United Kingdom,2024-01-10,364933.38
United Kingdom,2024-01-11,364933.38
United Kingdom,2024-01-12,364933.38
United Kingdom,2024-01-13,364933.38
United Kingdom,2024-01-14,364933.38
United Kingdom,2024-01-15,365029.3
United Kingdom,2024-01-16,365029.3
United Kingdom,2024-01-17,365029.3
United Kingdom,2024-01-18,365029.3
United Kingdom,2024-01-19,365029.3
United Kingdom,2024-01-20,365029.3
United Kingdom,2024-01-21,365029.3
United Kingdom,2024-01-22,365126.1
United Kingdom,2024-01-23,365126.1
United Kingdom,2024-01-24,365126.1
United Kingdom,2024-01-25,365126.1
United Kingdom,2024-01-26,365126.1
United Kingdom,2024-01-27,365126.1
United Kingdom,2024-01-28,365126.1
United Kingdom,2024-01-29,365201.75
United Kingdom,2024-01-30,365201.75
United Kingdom,2024-01-31,365201.75
United Kingdom,2024-02-01,365201.75
United Kingdom,2024-02-02,365201.75
United Kingdom,2024-02-03,365201.75
United Kingdom,2024-02-04,365201.75
United Kingdom,2024-02-05,365261.47
United Kingdom,2024-02-06,365261.47
United Kingdom,2024-02-07,365261.47
United Kingdom,2024-02-08,365261.47
United Kingdom,2024-02-09,365261.47
United Kingdom,2024-02-10,365261.47
United Kingdom,2024-02-11,365261.47
United Kingdom,2024-02-12,365303.66
United Kingdom,2024-02-13,365303.66
United Kingdom,2024-02-14,365303.66
United Kingdom,2024-02-15,365303.66
United Kingdom,2024-02-16,365303.66
United Kingdom,2024-02-17,365303.66
United Kingdom,2024-02-18,365303.66
United Kingdom,2024-02-19,365332.7
United Kingdom,2024-02-20,365332.7
United Kingdom,2024-02-21,365332.7
United Kingdom,2024-02-22,365332.7
United Kingdom,2024-02-23,365332.7
United Kingdom,2024-02-24,365332.7
United Kingdom,2024-02-25,365332.7
United Kingdom,2024-02-26,365355.7
United Kingdom,2024-02-27,365355.7
United Kingdom,2024-02-28,365355.7
United Kingdom,2024-02-29,365355.7
United Kingdom,2024-03-01,365355.7
United Kingdom,2024-03-02,365355.7
United Kingdom,2024-03-03,365355.7
United Kingdom,2024-03-04,365379.28
United Kingdom,2024-03-05,365379.28
United Kingdom,2024-03-06,365379.28
United Kingdom,2024-03-07,365379.28
United Kingdom,2024-03-08,365379.28
United Kingdom,2024-03-09,365379.28
United Kingdom,2024-03-10,365379.28
United Kingdom,2024-03-11,365404.5
United Kingdom,2024-03-12,365404.5
United Kingdom,2024-03-13,365404.5
United Kingdom,2024-03-14,365404.5
United Kingdom,2024-03-15,365404.5
United Kingdom,2024-03-16,365404.5
United Kingdom,2024-03-17,365404.5
United Kingdom,2024-03-18,365426.56
United Kingdom,2024-03-19,365426.56
United Kingdom,2024-03-20,365426.56
United Kingdom,2024-03-21,365426.56
United Kingdom,2024-03-22,365426.56
United Kingdom,2024-03-23,365426.56
United Kingdom,2024-03-24,365426.56
United Kingdom,2024-03-25,365447.94
United Kingdom,2024-03-26,365447.94
United Kingdom,2024-03-27,365447.94
United Kingdom,2024-03-28,365447.94
United Kingdom,2024-03-29,365447.94
United Kingdom,2024-03-30,365447.94
United Kingdom,2024-03-31,365447.94
United Kingdom,2024-04-01,365471.12
United Kingdom,2024-04-02,365471.12
United Kingdom,2024-04-03,365471.12
United Kingdom,2024-04-04,365471.12
United Kingdom,2024-04-05,365471.12
United Kingdom,2024-04-06,365471.12
United Kingdom,2024-04-07,365471.12
United Kingdom,2024-04-08,365492.88
United Kingdom,2024-04-09,365492.88
United Kingdom,2024-04-10,365492.88
United Kingdom,2024-04-11,365492.88
United Kingdom,2024-04-12,365492.88
United Kingdom,2024-04-13,365492.88
United Kingdom,2024-04-14,365492.88
United Kingdom,2024-04-15,365516.75
United Kingdom,2024-04-16,365516.75
United Kingdom,2024-04-17,365516.75
United Kingdom,2024-04-18,365516.75
United Kingdom,2024-04-19,365516.75
United Kingdom,2024-04-20,365516.75
United Kingdom,2024-04-21,365516.75
United Kingdom,2024-04-22,365546.84
United Kingdom,2024-04-23,365546.84
United Kingdom,2024-04-24,365546.84
United Kingdom,2024-04-25,365546.84
United Kingdom,2024-04-26,365546.84
United Kingdom,2024-04-27,365546.84
United Kingdom,2024-04-28,365546.84
United Kingdom,2024-04-29,365588.62
United Kingdom,2024-04-30,365588.62
United Kingdom,2024-05-01,365588.62
United Kingdom,2024-05-02,365588.62
United Kingdom,2024-05-03,365588.62
United Kingdom,2024-05-04,365588.62
United Kingdom,2024-05-05,365588.62
United Kingdom,2024-05-06,365631.9
United Kingdom,2024-05-07,365631.9
United Kingdom,2024-05-08,365631.9
United Kingdom,2024-05-09,365631.9
United Kingdom,2024-05-10,365631.9
United Kingdom,2024-05-11,365631.9
United Kingdom,2024-05-12,365631.9
United Kingdom,2024-05-13,365670.03
United Kingdom,2024-05-14,365670.03
United Kingdom,2024-05-15,365670.03
United Kingdom,2024-05-16,365670.03
United Kingdom,2024-05-17,365670.03
United Kingdom,2024-05-18,365670.03
United Kingdom,2024-05-19,365670.03
United Kingdom,2024-05-20,365703.62
United Kingdom,2024-05-21,365703.62
United Kingdom,2024-05-22,365703.62
United Kingdom,2024-05-23,365703.62
United Kingdom,2024-05-24,365703.62
United Kingdom,2024-05-25,365703.62
United Kingdom,2024-05-26,365703.62
United Kingdom,2024-05-27,365739.12
United Kingdom,2024-05-28,365739.12
United Kingdom,2024-05-29,365739.12
United Kingdom,2024-05-30,365739.12
United Kingdom,2024-05-31,365739.12
United Kingdom,2024-06-01,365739.12
United Kingdom,2024-06-02,365739.12
United Kingdom,2024-06-03,365781.5
United Kingdom,2024-06-04,365781.5
United Kingdom,2024-06-05,365781.5
United Kingdom,2024-06-06,365781.5
United Kingdom,2024-06-07,365781.5
United Kingdom,2024-06-08,365781.5
United Kingdom,2024-06-09,365781.5
United Kingdom,2024-06-10,365838.2
United Kingdom,2024-06-11,365838.2
United Kingdom,2024-06-12,365838.2
United Kingdom,2024-06-13,365838.2
United Kingdom,2024-06-14,365838.2
United Kingdom,2024-06-15,365838.2
United Kingdom,2024-06-16,365838.2
United Kingdom,2024-06-17,365909.34
United Kingdom,2024-06-18,365909.34
United Kingdom,2024-06-19,365909.34
United Kingdom,2024-06-20,365909.34
United Kingdom,2024-06-21,365909.34
United Kingdom,2024-06-22,365909.34
United Kingdom,2024-06-23,365909.34
United Kingdom,2024-06-24,365980.88
United Kingdom,2024-06-25,365980.88
United Kingdom,2024-06-26,365980.88
United Kingdom,2024-06-27,365980.88
United Kingdom,2024-06-28,365980.88
United Kingdom,2024-06-29,365980.88
United Kingdom,2024-06-30,365980.88
United Kingdom,2024-07-01,366051.53
United Kingdom,2024-07-02,366051.53
United Kingdom,2024-07-03,366051.53
United Kingdom,2024-07-04,366051.53
United Kingdom,2024-07-05,366051.53
United Kingdom,2024-07-06,366051.53
United Kingdom,2024-07-07,366051.53
United Kingdom,2024-07-08,366129.53
United Kingdom,2024-07-09,366129.53
United Kingdom,2024-07-10,366129.53
United Kingdom,2024-07-11,366129.53
United Kingdom,2024-07-12,366129.53
United Kingdom,2024-07-13,366129.53
United Kingdom,2024-07-14,366129.53
United Kingdom,2024-07-15,366205.12
United Kingdom,2024-07-16,366205.12
United Kingdom,2024-07-17,366205.12
United Kingdom,2024-07-18,366205.12
United Kingdom,2024-07-19,366205.12
United Kingdom,2024-07-20,366205.12
United Kingdom,2024-07-21,366205.12
United Kingdom,2024-07-22,366267.16
United Kingdom,2024-07-23,366267.16
United Kingdom,2024-07-24,366267.16
United Kingdom,2024-07-25,366267.16
United Kingdom,2024-07-26,366267.16
United Kingdom,2024-07-27,366267.16
United Kingdom,2024-07-28,366267.16
United Kingdom,2024-07-29,366319.03
United Kingdom,2024-07-30,366319.03
United Kingdom,2024-07-31,366319.03
United Kingdom,2024-08-01,366319.03
United Kingdom,2024-08-02,366319.03
United Kingdom,2024-08-03,366319.03
United Kingdom,2024-08-04,366319.03
United Kingdom,2024-08-05,366357.66
United Kingdom,2024-08-06,366357.66
United Kingdom,2024-08-07,366357.66
United Kingdom,2024-08-08,366357.66
United Kingdom,2024-08-09,366357.66
United Kingdom,2024-08-10,366357.66
United Kingdom,2024-08-11,366357.66
United Kingdom,2024-08-12,366390.72
United Kingdom,2024-08-13,366390.72
United Kingdom,2024-08-14,366390.72
United Kingdom,2024-08-15,366390.72
United Kingdom,2024-08-16,366390.72
United Kingdom,2024-08-17,366390.72
United Kingdom,2024-08-18,366390.72
United Kingdom,2024-08-19,366420.78
United Kingdom,2024-08-20,366420.78
United Kingdom,2024-08-21,366420.78
United Kingdom,2024-08-22,366420.78
United Kingdom,2024-08-23,366420.78
United Kingdom,2024-08-24,366420.78
United Kingdom,2024-08-25,366420.78
United Kingdom,2024-08-26,366454
United Kingdom,2024-08-27,366454
United Kingdom,2024-08-28,366454
United Kingdom,2024-08-29,366454
United Kingdom,2024-08-30,366454
United Kingdom,2024-08-31,366454
United Kingdom,2024-09-01,366454
United Kingdom,2024-09-02,366488.4
United Kingdom,2024-09-03,366488.4
United Kingdom,2024-09-04,366488.4
United Kingdom,2024-09-05,366488.4
United Kingdom,2024-09-06,366488.4
United Kingdom,2024-09-07,366488.4
United Kingdom,2024-09-08,366488.4
United Kingdom,2024-09-09,366524.47
United Kingdom,2024-09-10,366524.47
United Kingdom,2024-09-11,366524.47
United Kingdom,2024-09-12,366524.47
United Kingdom,2024-09-13,366524.47
United Kingdom,2024-09-14,366524.47
United Kingdom,2024-09-15,366524.47
United Kingdom,2024-09-16,366575.2
United Kingdom,2024-09-17,366575.2
United Kingdom,2024-09-18,366575.2
United Kingdom,2024-09-19,366575.2
United Kingdom,2024-09-20,366575.2
United Kingdom,2024-09-21,366575.2
United Kingdom,2024-09-22,366575.2
United Kingdom,2024-09-23,366626.94
United Kingdom,2024-09-24,366626.94
United Kingdom,2024-09-25,366626.94
United Kingdom,2024-09-26,366626.94
United Kingdom,2024-09-27,366626.94
United Kingdom,2024-09-28,366626.94
United Kingdom,2024-09-29,366626.94
United Kingdom,2024-09-30,366683.22
United Kingdom,2024-10-01,366683.22
United Kingdom,2024-10-02,366683.22
United Kingdom,2024-10-03,366683.22
United Kingdom,2024-10-04,366683.22
United Kingdom,2024-10-05,366683.22
United Kingdom,2024-10-06,366683.22
United Kingdom,2024-10-07,366741.4
United Kingdom,2024-10-08,366741.4
United Kingdom,2024-10-09,366741.4
United Kingdom,2024-10-10,366741.4
United Kingdom,2024-10-11,366741.4
United Kingdom,2024-10-12,366741.4
United Kingdom,2024-10-13,366741.4
United Kingdom,2024-10-14,366797.38
United Kingdom,2024-10-15,366797.38
United Kingdom,2024-10-16,366797.38
United Kingdom,2024-10-17,366797.38
United Kingdom,2024-10-18,366797.38
United Kingdom,2024-10-19,366797.38
United Kingdom,2024-10-20,366797.38
United Kingdom,2024-10-21,366840.4
United Kingdom,2024-10-22,366840.4
United Kingdom,2024-10-23,366840.4
United Kingdom,2024-10-24,366840.4
United Kingdom,2024-10-25,366840.4
United Kingdom,2024-10-26,366840.4
United Kingdom,2024-10-27,366840.4
United Kingdom,2024-10-28,366871.16
United Kingdom,2024-10-29,366871.16
United Kingdom,2024-10-30,366871.16
United Kingdom,2024-10-31,366871.16
United Kingdom,2024-11-01,366871.16
United Kingdom,2024-11-02,366871.16
United Kingdom,2024-11-03,366871.16
United Kingdom,2024-11-04,366896.4
United Kingdom,2024-11-05,366896.4
United Kingdom,2024-11-06,366896.4
United Kingdom,2024-11-07,366896.4
United Kingdom,2024-11-08,366896.4
United Kingdom,2024-11-09,366896.4
United Kingdom,2024-11-10,366896.4
United Kingdom,2024-11-11,366916.4
United Kingdom,2024-11-12,366916.4
United Kingdom,2024-11-13,366916.4
United Kingdom,2024-11-14,366916.4
United Kingdom,2024-11-15,366916.4
United Kingdom,2024-11-16,366916.4
United Kingdom,2024-11-17,366916.4
United Kingdom,2024-11-18,366936.94
United Kingdom,2024-11-19,366936.94
United Kingdom,2024-11-20,366936.94
United Kingdom,2024-11-21,366936.94
United Kingdom,2024-11-22,366936.94
United Kingdom,2024-11-23,366936.94
United Kingdom,2024-11-24,366936.94
United Kingdom,2024-11-25,366957.16
United Kingdom,2024-11-26,366957.16
United Kingdom,2024-11-27,366957.16
United Kingdom,2024-11-28,366957.16
United Kingdom,2024-11-29,366957.16
United Kingdom,2024-11-30,366957.16
United Kingdom,2024-12-01,366957.16
United Kingdom,2024-12-02,366977.44
United Kingdom,2024-12-03,366977.44
United Kingdom,2024-12-04,366977.44
United Kingdom,2024-12-05,366977.44
United Kingdom,2024-12-06,366977.44
United Kingdom,2024-12-07,366977.44
United Kingdom,2024-12-08,366977.44
United Kingdom,2024-12-09,366997.22
United Kingdom,2024-12-10,366997.22
United Kingdom,2024-12-11,366997.22
United Kingdom,2024-12-12,366997.22
United Kingdom,2024-12-13,366997.22
United Kingdom,2024-12-14,366997.22
United Kingdom,2024-12-15,366997.22
United Kingdom,2024-12-16,367018.72
United Kingdom,2024-12-17,367018.72
United Kingdom,2024-12-18,367018.72
United Kingdom,2024-12-19,367018.72
United Kingdom,2024-12-20,367018.72
United Kingdom,2024-12-21,367018.72
United Kingdom,2024-12-22,367018.72
United Kingdom,2024-12-23,367035.72
United Kingdom,2024-12-24,367035.72
United Kingdom,2024-12-25,367035.72
United Kingdom,2024-12-26,367035.72
United Kingdom,2024-12-27,367035.72
United Kingdom,2024-12-28,367035.72
United Kingdom,2024-12-29,367035.72
United Kingdom,2024-12-30,367052.9
United Kingdom,2024-12-31,367052.9
United Kingdom,2025-01-01,367052.9
United Kingdom,2025-01-02,367052.9
United Kingdom,2025-01-03,367052.9
United Kingdom,2025-01-04,367052.9
United Kingdom,2025-01-05,367052.9
United Kingdom,2025-01-06,367067.9
United Kingdom,2025-01-07,367067.9
United Kingdom,2025-01-08,367067.9
United Kingdom,2025-01-09,367067.9
United Kingdom,2025-01-10,367067.9
United Kingdom,2025-01-11,367067.9
United Kingdom,2025-01-12,367067.9
United Kingdom,2025-01-13,367082.06
United Kingdom,2025-01-14,367082.06
United Kingdom,2025-01-15,367082.06
United Kingdom,2025-01-16,367082.06
United Kingdom,2025-01-17,367082.06
United Kingdom,2025-01-18,367082.06
United Kingdom,2025-01-19,367082.06
United Kingdom,2025-01-20,367095.94
United Kingdom,2025-01-21,367095.94
United Kingdom,2025-01-22,367095.94
United Kingdom,2025-01-23,367095.94
United Kingdom,2025-01-24,367095.94
United Kingdom,2025-01-25,367095.94
United Kingdom,2025-01-26,367095.94
United Kingdom,2025-01-27,367109.84
United Kingdom,2025-01-28,367109.84
United Kingdom,2025-01-29,367109.84
United Kingdom,2025-01-30,367109.84
United Kingdom,2025-01-31,367109.84
United Kingdom,2025-02-01,367109.84
United Kingdom,2025-02-02,367109.84
United Kingdom,2025-02-03,367123.4
United Kingdom,2025-02-04,367123.4
United Kingdom,2025-02-05,367123.4
United Kingdom,2025-02-06,367123.4
United Kingdom,2025-02-07,367123.4
United Kingdom,2025-02-08,367123.4
United Kingdom,2025-02-09,367123.4
United Kingdom,2025-02-10,367137.6
United Kingdom,2025-02-11,367137.6
United Kingdom,2025-02-12,367137.6
United Kingdom,2025-02-13,367137.6
United Kingdom,2025-02-14,367137.6
United Kingdom,2025-02-15,367137.6
United Kingdom,2025-02-16,367137.6
United Kingdom,2025-02-17,367153.56
United Kingdom,2025-02-18,367153.56
United Kingdom,2025-02-19,367153.56
United Kingdom,2025-02-20,367153.56
United Kingdom,2025-02-21,367153.56
United Kingdom,2025-02-22,367153.56
United Kingdom,2025-02-23,367153.56
United Kingdom,2025-02-24,367168.03
United Kingdom,2025-02-25,367168.03
United Kingdom,2025-02-26,367168.03
United Kingdom,2025-02-27,367168.03
United Kingdom,2025-02-28,367168.03
United Kingdom,2025-03-01,367168.03
United Kingdom,2025-03-02,367168.03
United Kingdom,2025-03-03,367183.03
United Kingdom,2025-03-04,367183.03
United Kingdom,2025-03-05,367183.03
United Kingdom,2025-03-06,367183.03
United Kingdom,2025-03-07,367183.03
United Kingdom,2025-03-08,367183.03
United Kingdom,2025-03-09,367183.03
United Kingdom,2025-03-10,367197.72
United Kingdom,2025-03-11,367197.72
United Kingdom,2025-03-12,367197.72
United Kingdom,2025-03-13,367197.72
United Kingdom,2025-03-14,367197.72
United Kingdom,2025-03-15,367197.72
United Kingdom,2025-03-16,367197.72
United Kingdom,2025-03-17,367215.7
United Kingdom,2025-03-18,367215.7
United Kingdom,2025-03-19,367215.7
United Kingdom,2025-03-20,367215.7
United Kingdom,2025-03-21,367215.7
United Kingdom,2025-03-22,367215.7
United Kingdom,2025-03-23,367215.7
United Kingdom,2025-03-24,367233.28
United Kingdom,2025-03-25,367233.28
United Kingdom,2025-03-26,367233.28
United Kingdom,2025-03-27,367233.28
United Kingdom,2025-03-28,367233.28
United Kingdom,2025-03-29,367233.28
