Entity,Day,Weekly cases
United Kingdom,2024-04-30,2849
United Kingdom,2024-05-01,2849
United Kingdom,2024-05-02,2849
United Kingdom,2024-05-03,2849
United Kingdom,2024-05-04,2849
United Kingdom,2024-05-05,2849
United Kingdom,2024-05-06,2952
United Kingdom,2024-05-07,2952
United Kingdom,2024-05-08,2952
United Kingdom,2024-05-09,2952
United Kingdom,2024-05-10,2952
United Kingdom,2024-05-11,2952
United Kingdom,2024-05-12,2952
United Kingdom,2024-05-13,2599
United Kingdom,2024-05-14,2599
United Kingdom,2024-05-15,2599
United Kingdom,2024-05-16,2599
United Kingdom,2024-05-17,2599
United Kingdom,2024-05-18,2599
United Kingdom,2024-05-19,2599
United Kingdom,2024-05-20,2290
United Kingdom,2024-05-21,2290
United Kingdom,2024-05-22,2290
United Kingdom,2024-05-23,2290
United Kingdom,2024-05-24,2290
United Kingdom,2024-05-25,2290
United Kingdom,2024-05-26,2290
United Kingdom,2024-05-27,2421
United Kingdom,2024-05-28,2421
United Kingdom,2024-05-29,2421
United Kingdom,2024-05-30,2421
United Kingdom,2024-05-31,2421
United Kingdom,2024-06-01,2421
United Kingdom,2024-06-02,2421
United Kingdom,2024-06-03,2889
United Kingdom,2024-06-04,2889
United Kingdom,2024-06-05,2889
United Kingdom,2024-06-06,2889
United Kingdom,2024-06-07,2889
United Kingdom,2024-06-08,2889
United Kingdom,2024-06-09,2889
United Kingdom,2024-06-10,3864
United Kingdom,2024-06-11,3864
United Kingdom,2024-06-12,3864
United Kingdom,2024-06-13,3864
United Kingdom,2024-06-14,3864
United Kingdom,2024-06-15,3864
United Kingdom,2024-06-16,3864
United Kingdom,2024-06-17,4852
United Kingdom,2024-06-18,4852
United Kingdom,2024-06-19,4852
United Kingdom,2024-06-20,4852
United Kingdom,2024-06-21,4852
United Kingdom,2024-06-22,4852
United Kingdom,2024-06-23,4852
United Kingdom,2024-06-24,4876
United Kingdom,2024-06-25,4876
United Kingdom,2024-06-26,4876
United Kingdom,2024-06-27,4876
United Kingdom,2024-06-28,4876
United Kingdom,2024-06-29,4876
United Kingdom,2024-06-30,4876
United Kingdom,2024-07-01,4819
United Kingdom,2024-07-02,4819
United Kingdom,2024-07-03,4819
United Kingdom,2024-07-04,4819
United Kingdom,2024-07-05,4819
United Kingdom,2024-07-06,4819
United Kingdom,2024-07-07,4819
United Kingdom,2024-07-08,5317
United Kingdom,2024-07-09,5317
United Kingdom,2024-07-10,5317
United Kingdom,2024-07-11,5317
United Kingdom,2024-07-12,5317
United Kingdom,2024-07-13,5317
United Kingdom,2024-07-14,5317
United Kingdom,2024-07-15,5153
United Kingdom,2024-07-16,5153
United Kingdom,2024-07-17,5153
United Kingdom,2024-07-18,5153
United Kingdom,2024-07-19,5153
United Kingdom,2024-07-20,5153
United Kingdom,2024-07-21,5153
United Kingdom,2024-07-22,4231
United Kingdom,2024-07-23,4231
United Kingdom,2024-07-24,4231
United Kingdom,2024-07-25,4231
United Kingdom,2024-07-26,4231
United Kingdom,2024-07-27,4231
United Kingdom,2024-07-28,4231
United Kingdom,2024-07-29,3537
United Kingdom,2024-07-30,3537
United Kingdom,2024-07-31,3537
United Kingdom,2024-08-01,3537
United Kingdom,2024-08-02,3537
United Kingdom,2024-08-03,3537
United Kingdom,2024-08-04,3537
United Kingdom,2024-08-05,2633
United Kingdom,2024-08-06,2633
United Kingdom,2024-08-07,2633
United Kingdom,2024-08-08,2633
United Kingdom,2024-08-09,2633
United Kingdom,2024-08-10,2633
United Kingdom,2024-08-11,2633
United Kingdom,2024-08-12,2254
United Kingdom,2024-08-13,2254
United Kingdom,2024-08-14,2254
United Kingdom,2024-08-15,2254
United Kingdom,2024-08-16,2254
United Kingdom,2024-08-17,2254
United Kingdom,2024-08-18,2254
United Kingdom,2024-08-19,2050
United Kingdom,2024-08-20,2050
United Kingdom,2024-08-21,2050
United Kingdom,2024-08-22,2050
United Kingdom,2024-08-23,2050
United Kingdom,2024-08-24,2050
United Kingdom,2024-08-25,2050
United Kingdom,2024-08-26,2264
United Kingdom,2024-08-27,2264
United Kingdom,2024-08-28,2264
United Kingdom,2024-08-29,2264
United Kingdom,2024-08-30,2264
United Kingdom,2024-08-31,2264
United Kingdom,2024-09-01,2264
United Kingdom,2024-09-02,2345
United Kingdom,2024-09-03,2345
United Kingdom,2024-09-04,2345
United Kingdom,2024-09-05,2345
United Kingdom,2024-09-06,2345
United Kingdom,2024-09-07,2345
United Kingdom,2024-09-08,2345
United Kingdom,2024-09-09,2460
United Kingdom,2024-09-10,2460
United Kingdom,2024-09-11,2460
United Kingdom,2024-09-12,2460
United Kingdom,2024-09-13,2460
United Kingdom,2024-09-14,2460
United Kingdom,2024-09-15,2460
United Kingdom,2024-09-16,3458
United Kingdom,2024-09-17,3458
United Kingdom,2024-09-18,3458
United Kingdom,2024-09-19,3458
United Kingdom,2024-09-20,3458
United Kingdom,2024-09-21,3458
United Kingdom,2024-09-22,3458
United Kingdom,2024-09-23,3527
United Kingdom,2024-09-24,3527
United Kingdom,2024-09-25,3527
United Kingdom,2024-09-26,3527
United Kingdom,2024-09-27,3527
United Kingdom,2024-09-28,3527
United Kingdom,2024-09-29,3527
United Kingdom,2024-09-30,3838
United Kingdom,2024-10-01,3838
United Kingdom,2024-10-02,3838
United Kingdom,2024-10-03,3838
United Kingdom,2024-10-04,3838
United Kingdom,2024-10-05,3838
United Kingdom,2024-10-06,3838
United Kingdom,2024-10-07,3969
United Kingdom,2024-10-08,3969
United Kingdom,2024-10-09,3969
United Kingdom,2024-10-10,3969
United Kingdom,2024-10-11,3969
United Kingdom,2024-10-12,3969
United Kingdom,2024-10-13,3969
United Kingdom,2024-10-14,3816
United Kingdom,2024-10-15,3816
United Kingdom,2024-10-16,3816
United Kingdom,2024-10-17,3816
United Kingdom,2024-10-18,3816
United Kingdom,2024-10-19,3816
United Kingdom,2024-10-20,3816
United Kingdom,2024-10-21,2934
United Kingdom,2024-10-22,2934
United Kingdom,2024-10-23,2934
United Kingdom,2024-10-24,2934
United Kingdom,2024-10-25,2934
United Kingdom,2024-10-26,2934
United Kingdom,2024-10-27,2934
United Kingdom,2024-10-28,2097
United Kingdom,2024-10-29,2097
United Kingdom,2024-10-30,2097
United Kingdom,2024-10-31,2097
United Kingdom,2024-11-01,2097
United Kingdom,2024-11-02,2097
United Kingdom,2024-11-03,2097
United Kingdom,2024-11-04,1721
United Kingdom,2024-11-05,1721
United Kingdom,2024-11-06,1721
United Kingdom,2024-11-07,1721
United Kingdom,2024-11-08,1721
United Kingdom,2024-11-09,1721
United Kingdom,2024-11-10,1721
United Kingdom,2024-11-11,1365
United Kingdom,2024-11-12,1365
United Kingdom,2024-11-13,1365
United Kingdom,2024-11-14,1365
United Kingdom,2024-11-15,1365
United Kingdom,2024-11-16,1365
United Kingdom,2024-11-17,1365
United Kingdom,2024-11-18,1399
United Kingdom,2024-11-19,1399
United Kingdom,2024-11-20,1399
United Kingdom,2024-11-21,1399
United Kingdom,2024-11-22,1399
United Kingdom,2024-11-23,1399
United Kingdom,2024-11-24,1399
United Kingdom,2024-11-25,1379
United Kingdom,2024-11-26,1379
United Kingdom,2024-11-27,1379
United Kingdom,2024-11-28,1379
United Kingdom,2024-11-29,1379
United Kingdom,2024-11-30,1379
United Kingdom,2024-12-01,1379
United Kingdom,2024-12-02,1384
United Kingdom,2024-12-03,1384
United Kingdom,2024-12-04,1384
United Kingdom,2024-12-05,1384
United Kingdom,2024-12-06,1384
United Kingdom,2024-12-07,1384
United Kingdom,2024-12-08,1384
United Kingdom,2024-12-09,1350
United Kingdom,2024-12-10,1350
United Kingdom,2024-12-11,1350
United Kingdom,2024-12-12,1350
United Kingdom,2024-12-13,1350
United Kingdom,2024-12-14,1350
United Kingdom,2024-12-15,1350
United Kingdom,2024-12-16,1471
United Kingdom,2024-12-17,1471
United Kingdom,2024-12-18,1471
United Kingdom,2024-12-19,1471
United Kingdom,2024-12-20,1471
United Kingdom,2024-12-21,1471
United Kingdom,2024-12-22,1471
United Kingdom,2024-12-23,1163
United Kingdom,2024-12-24,1163
United Kingdom,2024-12-25,1163
United Kingdom,2024-12-26,1163
United Kingdom,2024-12-27,1163
United Kingdom,2024-12-28,1163
United Kingdom,2024-12-29,1163
United Kingdom,2024-12-30,1174
United Kingdom,2024-12-31,1174
United Kingdom,2025-01-01,1174
United Kingdom,2025-01-02,1174
United Kingdom,2025-01-03,1174
United Kingdom,2025-01-04,1174
United Kingdom,2025-01-05,1174
United Kingdom,2025-01-06,1023
United Kingdom,2025-01-07,1023
United Kingdom,2025-01-08,1023
United Kingdom,2025-01-09,1023
United Kingdom,2025-01-10,1023
United Kingdom,2025-01-11,1023
United Kingdom,2025-01-12,1023
United Kingdom,2025-01-13,967
United Kingdom,2025-01-14,967
United Kingdom,2025-01-15,967
United Kingdom,2025-01-16,967
United Kingdom,2025-01-17,967
United Kingdom,2025-01-18,967
United Kingdom,2025-01-19,967
United Kingdom,2025-01-20,945
United Kingdom,2025-01-21,945
United Kingdom,2025-01-22,945
United Kingdom,2025-01-23,945
United Kingdom,2025-01-24,945
United Kingdom,2025-01-25,945
United Kingdom,2025-01-26,945
United Kingdom,2025-01-27,951
United Kingdom,2025-01-28,951
United Kingdom,2025-01-29,951
United Kingdom,2025-01-30,951
United Kingdom,2025-01-31,951
United Kingdom,2025-02-01,951
United Kingdom,2025-02-02,951
United Kingdom,2025-02-03,928
United Kingdom,2025-02-04,928
United Kingdom,2025-02-05,928
United Kingdom,2025-02-06,928
United Kingdom,2025-02-07,928
United Kingdom,2025-02-08,928
United Kingdom,2025-02-09,928
United Kingdom,2025-02-10,968
United Kingdom,2025-02-11,968
United Kingdom,2025-02-12,968
United Kingdom,2025-02-13,968
United Kingdom,2025-02-14,968
United Kingdom,2025-02-15,968
United Kingdom,2025-02-16,968
United Kingdom,2025-02-17,1092
United Kingdom,2025-02-18,1092
United Kingdom,2025-02-19,1092
United Kingdom,2025-02-20,1092
United Kingdom,2025-02-21,1092
United Kingdom,2025-02-22,1092
United Kingdom,2025-02-23,1092
United Kingdom,2025-02-24,989
United Kingdom,2025-02-25,989
United Kingdom,2025-02-26,989
United Kingdom,2025-02-27,989
United Kingdom,2025-02-28,989
United Kingdom,2025-03-01,989
United Kingdom,2025-03-02,989
United Kingdom,2025-03-03,1025
United Kingdom,2025-03-04,1025
United Kingdom,2025-03-05,1025
United Kingdom,2025-03-06,1025
United Kingdom,2025-03-07,1025
United Kingdom,2025-03-08,1025
United Kingdom,2025-03-09,1025
United Kingdom,2025-03-10,1003
United Kingdom,2025-03-11,1003
United Kingdom,2025-03-12,1003
United Kingdom,2025-03-13,1003
United Kingdom,2025-03-14,1003
United Kingdom,2025-03-15,1003
United Kingdom,2025-03-16,1003
United Kingdom,2025-03-17,1225
United Kingdom,2025-03-18,1225
United Kingdom,2025-03-19,1225
United Kingdom,2025-03-20,1225
United Kingdom,2025-03-21,1225
United Kingdom,2025-03-22,1225
United Kingdom,2025-03-23,1225
United Kingdom,2025-03-24,1216
United Kingdom,2025-03-25,1216
United Kingdom,2025-03-26,1216
United Kingdom,2025-03-27,1216
United Kingdom,2025-03-28,1216
United Kingdom,2025-03-29,1216
United Kingdom,2025-03-30,1216
United Kingdom,2025-03-31,1341
United Kingdom,2025-04-01,1341
United Kingdom,2025-04-02,1341
United Kingdom,2025-04-03,1341
United Kingdom,2025-04-04,1341
United Kingdom,2025-04-05,1341
United Kingdom,2025-04-06,1341
United Kingdom,2025-04-07,1345
United Kingdom,2025-04-08,1345
United Kingdom,2025-04-09,1345
United Kingdom,2025-04-10,1345
United Kingdom,2025-04-11,1345
United Kingdom,2025-04-12,1345
United Kingdom,2025-04-13,1345
United States,2020-01-09,0
United States,2020-01-10,0
United States,2020-01-11,0
United States,2020-01-12,0
United States,2020-01-13,0
United States,2020-01-14,0
United States,2020-01-15,0
United States,2020-01-16,0
United States,2020-01-17,0
United States,2020-01-18,0
United States,2020-01-19,0
United States,2020-01-20,1
United States,2020-01-21,1
United States,2020-01-22,1
United States,2020-01-23,1
United States,2020-01-24,1
United States,2020-01-25,6
United States,2020-01-26,7
United States,2020-01-27,6
United States,2020-01-28,7
United States,2020-01-29,7
United States,2020-01-30,7
United States,2020-01-31,7
United States,2020-02-01,2
United States,2020-02-02,2
United States,2020-02-03,3
United States,2020-02-04,5
United States,2020-02-05,9
United States,2020-02-06,11
United States,2020-02-07,11
United States,2020-02-08,11
United States,2020-02-09,11
United States,2020-02-10,10
United States,2020-02-11,7
United States,2020-02-12,3
United States,2020-02-13,1
United States,2020-02-14,3
United States,2020-02-15,4
United States,2020-02-16,4
United States,2020-02-17,4
United States,2020-02-18,4
United States,2020-02-19,6
United States,2020-02-20,11
United States,2020-02-21,12
United States,2020-02-22,12
United States,2020-02-23,16
United States,2020-02-24,24
United States,2020-02-25,24
United States,2020-02-26,26
United States,2020-02-27,25
United States,2020-02-28,30
United States,2020-02-29,34
United States,2020-03-01,33
United States,2020-03-02,34
United States,2020-03-03,52
United States,2020-03-04,83
United States,2020-03-05,130
United States,2020-03-06,192
United States,2020-03-07,265
United States,2020-03-08,391
United States,2020-03-09,528
United States,2020-03-10,722
United States,2020-03-11,1077
United States,2020-03-12,1523
United States,2020-03-13,1978
United States,2020-03-14,2627
United States,2020-03-15,3465
United States,2020-03-16,4538
United States,2020-03-17,6461
United States,2020-03-18,8440
United States,2020-03-19,11172
United States,2020-03-20,15509
United States,2020-03-21,20895
United States,2020-03-22,27486
United States,2020-03-23,35377
United States,2020-03-24,44007
United States,2020-03-25,52392
United States,2020-03-26,60495
United States,2020-03-27,69748
United States,2020-03-28,82109
United States,2020-03-29,94894
United States,2020-03-30,106457
United States,2020-03-31,121853
United States,2020-04-01,126635
United States,2020-04-02,138563
United States,2020-04-03,153122
United States,2020-04-04,164438
United States,2020-04-05,176151
United States,2020-04-06,187612
United States,2020-04-07,188435
United States,2020-04-08,201528
United States,2020-04-09,207623
United States,2020-04-10,213097
United States,2020-04-11,218050
United States,2020-04-12,219172
United States,2020-04-13,218573
United States,2020-04-14,218683
United States,2020-04-15,215298
United States,2020-04-16,211202
United States,2020-04-17,202262
United States,2020-04-18,199013
United States,2020-04-19,196150
United States,2020-04-20,192896
United States,2020-04-21,191872
United States,2020-04-22,193056
United States,2020-04-23,193724
United States,2020-04-24,198986
United States,2020-04-25,200703
United States,2020-04-26,205165
United States,2020-04-27,210487
United States,2020-04-28,210480
United States,2020-04-29,207810
United States,2020-04-30,205818
United States,2020-05-01,202122
United States,2020-05-02,200132
United States,2020-05-03,198436
United States,2020-05-04,193125
United States,2020-05-05,192989
United States,2020-05-06,191555
United States,2020-05-07,190498
United States,2020-05-08,189164
United States,2020-05-09,186495
United States,2020-05-10,182246
United States,2020-05-11,179871
United States,2020-05-12,174600
United States,2020-05-13,172226
United States,2020-05-14,173250
United States,2020-05-15,165146
United States,2020-05-16,171237
United States,2020-05-17,169032
United States,2020-05-18,169196
United States,2020-05-19,168457
United States,2020-05-20,171251
United States,2020-05-21,169272
United States,2020-05-22,175442
United States,2020-05-23,166990
United States,2020-05-24,166325
United States,2020-05-25,161709
United States,2020-05-26,162443
United States,2020-05-27,159078
United States,2020-05-28,154665
United States,2020-05-29,150667
United States,2020-05-30,148658
United States,2020-05-31,146436
United States,2020-06-01,149098
United States,2020-06-02,149913
United States,2020-06-03,147691
United States,2020-06-04,151155
United States,2020-06-05,152342
United States,2020-06-06,149030
United States,2020-06-07,149780
United States,2020-06-08,148938
United States,2020-06-09,145927
United States,2020-06-10,146921
United States,2020-06-11,144528
United States,2020-06-12,146014
United States,2020-06-13,148034
United States,2020-06-14,151876
United States,2020-06-15,155025
United States,2020-06-16,157348
United States,2020-06-17,159788
United States,2020-06-18,165984
United States,2020-06-19,169619
United States,2020-06-20,175249
United States,2020-06-21,180021
United States,2020-06-22,187054
United States,2020-06-23,193621
United States,2020-06-24,201728
United States,2020-06-25,214838
United States,2020-06-26,226342
United States,2020-06-27,244843
United States,2020-06-28,258278
United States,2020-06-29,268464
United States,2020-06-30,278702
United States,2020-07-01,288521
United States,2020-07-02,297887
United States,2020-07-03,319909
United States,2020-07-04,328340
United States,2020-07-05,342166
United States,2020-07-06,347491
United States,2020-07-07,350321
United States,2020-07-08,362567
United States,2020-07-09,372068
United States,2020-07-10,377501
United States,2020-07-11,383992
United States,2020-07-12,392205
United States,2020-07-13,411489
United States,2020-07-14,429756
United States,2020-07-15,435280
United States,2020-07-16,443042
United States,2020-07-17,450656
United States,2020-07-18,457894
United States,2020-07-19,466267
United States,2020-07-20,465329
United States,2020-07-21,466661
United States,2020-07-22,468893
United States,2020-07-23,467713
United States,2020-07-24,467740
United States,2020-07-25,471701
United States,2020-07-26,467901
United States,2020-07-27,462173
United States,2020-07-28,459920
United States,2020-07-29,455408
United States,2020-07-30,450780
United States,2020-07-31,443219
United States,2020-08-01,436218
United States,2020-08-02,431250
United States,2020-08-03,426066
United States,2020-08-04,419156
United States,2020-08-05,410478
United States,2020-08-06,403826
United States,2020-08-07,394563
United States,2020-08-08,381587
United States,2020-08-09,375909
United States,2020-08-10,371176
United States,2020-08-11,366800
United States,2020-08-12,364848
United States,2020-08-13,371750
United States,2020-08-14,370550
United States,2020-08-15,368907
United States,2020-08-16,362662
United States,2020-08-17,362120
United States,2020-08-18,357142
United States,2020-08-19,355354
United States,2020-08-20,338021
United States,2020-08-21,330203
United States,2020-08-22,324868
United States,2020-08-23,315788
United States,2020-08-24,307201
United States,2020-08-25,301916
United States,2020-08-26,296043
United States,2020-08-27,294992
United States,2020-08-28,294848
United States,2020-08-29,295581
United States,2020-08-30,294946
United States,2020-08-31,293304
United States,2020-09-01,293729
United States,2020-09-02,296709
United States,2020-09-03,295313
United States,2020-09-04,292530
United States,2020-09-05,290882
United States,2020-09-06,295253
United States,2020-09-07,295474
United States,2020-09-08,293076
United States,2020-09-09,279256
United States,2020-09-10,268132
United States,2020-09-11,259145
United States,2020-09-12,252456
United States,2020-09-13,245621
United States,2020-09-14,244863
United States,2020-09-15,243514
United States,2020-09-16,252974
United States,2020-09-17,261735
United States,2020-09-18,270985
United States,2020-09-19,276932
United States,2020-09-20,280977
United States,2020-09-21,282787
United States,2020-09-22,284349
United States,2020-09-23,291411
United States,2020-09-24,304124
United States,2020-09-25,301855
United States,2020-09-26,303286
United States,2020-09-27,304774
